Date,Product,Category,Quantity,Unit_Price,Store,Total_Sales
2025-03-12 05:03:53,Céréales,Boissons,8,10.99,Magasin Sousse,87.92
2025-06-23 13:17:49,Céréales,Alimentation,14,8.79,Magasin Sfax,123.05999999999999
2025-06-27 09:15:39,Lait,Snacks,19,13.11,Magasin Tunis,249.08999999999997
2025-11-18 21:36:59,Fromage,Boissons,13,15.39,Magasin Tunis,200.07
2025-07-23 02:07:57,Chocolat,Alimentation,18,4.32,Magasin Sousse,77.76
2025-06-27 02:50:31,Café,Alimentation,1,10.33,Magasin Sfax,10.33
2025-05-03 00:27:19,Céréales,Alimentation,7,3.66,Magasin Sousse,25.62
2025-04-24 07:37:43,Thé,Snacks,16,2.43,Magasin Tunis,38.88
2025-06-17 01:09:54,Lait,Snacks,3,18.81,Magasin Sousse,56.42999999999999
2025-07-26 21:44:20,Biscuits,Alimentation,3,18.96,Magasin Sousse,56.88
2025-04-12 04:51:14,Yaourt,Alimentation,1,1.13,Magasin Sousse,1.13
2025-02-02 14:50:25,Chocolat,Boissons,10,7.14,Magasin Sousse,71.39999999999999
2025-07-05 01:33:48,Biscuits,Boissons,4,19.2,Magasin Tunis,76.8
2025-02-04 23:24:58,Céréales,Alimentation,10,15.79,Magasin Sfax,157.89999999999998
2025-05-10 13:08:56,Café,Snacks,7,9.68,Magasin Sousse,67.75999999999999
2025-05-16 06:25:49,Céréales,Alimentation,7,6.68,Magasin Sousse,46.76
2025-02-26 12:09:04,Café,Alimentation,7,6.71,Magasin Sfax,46.97
2025-01-28 23:56:24,Céréales,Alimentation,19,9.78,Magasin Sfax,185.82
2025-04-15 13:55:28,Chocolat,Boissons,2,14.0,Magasin Tunis,28.0
2025-06-20 19:53:22,Céréales,Boissons,15,17.78,Magasin Sfax,266.70000000000005
2025-07-17 23:32:53,Jus,Snacks,3,12.48,Magasin Sousse,37.44
2025-01-06 18:56:39,Chocolat,Snacks,9,16.4,Magasin Sfax,147.6
2025-06-12 08:00:23,Biscuits,Boissons,5,2.24,Magasin Tunis,11.200000000000001
2025-01-09 03:28:58,Café,Alimentation,6,2.11,Magasin Sousse,12.66
2025-12-09 16:53:42,Thé,Boissons,9,6.51,Magasin Sfax,58.589999999999996
2025-03-23 12:44:01,Pain,Alimentation,8,2.27,Magasin Sousse,18.16
2025-10-03 21:12:43,Pain,Snacks,13,15.22,Magasin Tunis,197.86
2025-02-05 00:26:51,Biscuits,Snacks,16,1.76,Magasin Sousse,28.16
2025-01-21 04:10:53,Lait,Snacks,12,9.19,Magasin Tunis,110.28
2025-07-27 08:08:47,Yaourt,Snacks,9,13.04,Magasin Sousse,117.35999999999999
2025-03-23 12:40:59,Jus,Boissons,13,8.63,Magasin Tunis,112.19000000000001
2025-07-30 11:25:14,Pain,Snacks,12,10.73,Magasin Sousse,128.76
2025-04-14 09:55:57,Thé,Boissons,9,19.49,Magasin Tunis,175.41
2025-02-14 06:42:52,Pain,Boissons,14,1.37,Magasin Tunis,19.18
2025-12-25 05:27:58,Pain,Snacks,1,1.84,Magasin Sfax,1.84
2025-11-30 07:51:22,Chocolat,Boissons,10,1.85,Magasin Sousse,18.5
2025-03-19 22:57:58,Jus,Alimentation,9,10.99,Magasin Sfax,98.91
2025-12-10 21:38:16,Fromage,Boissons,12,18.39,Magasin Tunis,220.68
2025-04-05 01:51:44,Biscuits,Snacks,16,13.15,Magasin Tunis,210.4
2025-07-16 05:19:29,Yaourt,Boissons,13,4.4,Magasin Sfax,57.2
2025-10-07 17:21:49,Biscuits,Snacks,1,10.78,Magasin Sfax,10.78
2025-12-03 15:22:38,Café,Alimentation,5,8.4,Magasin Sfax,42.0
2025-02-12 22:15:42,Lait,Alimentation,3,7.04,Magasin Tunis,21.12
2025-08-22 14:42:48,Jus,Alimentation,3,7.16,Magasin Sfax,21.48
2025-06-03 06:48:21,Pain,Snacks,8,5.89,Magasin Sfax,47.12
2025-11-20 22:43:49,Pain,Snacks,7,4.7,Magasin Tunis,32.9
2025-02-12 11:03:44,Chocolat,Snacks,4,3.21,Magasin Sfax,12.84
2025-03-15 05:26:56,Céréales,Boissons,11,12.66,Magasin Sousse,139.26
2025-03-21 18:40:29,Fromage,Snacks,10,9.2,Magasin Tunis,92.0
2025-03-04 22:50:06,Chocolat,Boissons,17,8.84,Magasin Sfax,150.28
2025-09-21 13:09:31,Café,Snacks,1,14.22,Magasin Tunis,14.22
2025-02-10 20:26:15,Céréales,Boissons,5,4.46,Magasin Sousse,22.3
2025-05-26 11:23:48,Céréales,Alimentation,19,19.96,Magasin Sfax,379.24
2025-04-17 18:33:04,Jus,Snacks,11,17.99,Magasin Sousse,197.89
2025-07-14 19:43:51,Thé,Alimentation,19,1.2,Magasin Sfax,22.8
2025-01-18 19:35:34,Jus,Alimentation,19,16.16,Magasin Tunis,307.04
2025-09-19 20:46:48,Pain,Boissons,12,7.38,Magasin Sfax,88.56
2025-11-12 01:55:50,Café,Alimentation,13,3.01,Magasin Tunis,39.129999999999995
2025-10-29 23:16:01,Lait,Alimentation,7,13.03,Magasin Tunis,91.21
2025-11-07 12:52:11,Biscuits,Boissons,18,1.67,Magasin Sousse,30.06
2025-06-25 16:03:30,Lait,Snacks,9,13.85,Magasin Sfax,124.64999999999999
2025-03-23 13:36:09,Café,Alimentation,2,17.81,Magasin Sousse,35.62
2025-08-28 11:20:24,Chocolat,Snacks,2,7.4,Magasin Sfax,14.8
2025-09-23 14:32:15,Lait,Alimentation,13,16.21,Magasin Tunis,210.73000000000002
2025-03-25 11:23:42,Lait,Boissons,16,7.15,Magasin Tunis,114.4
2025-06-15 10:32:42,Jus,Alimentation,18,12.54,Magasin Sfax,225.71999999999997
2025-11-04 13:53:43,Pain,Snacks,14,14.05,Magasin Sousse,196.70000000000002
2025-05-28 01:14:43,Fromage,Boissons,9,7.88,Magasin Sfax,70.92
2025-04-13 17:58:04,Yaourt,Snacks,12,4.31,Magasin Sousse,51.72
2025-02-19 10:13:29,Jus,Snacks,7,14.35,Magasin Sfax,100.45
2025-03-11 00:24:33,Fromage,Alimentation,18,4.44,Magasin Tunis,79.92
2025-08-02 16:51:21,Pain,Boissons,19,6.14,Magasin Tunis,116.66
2025-04-21 08:01:28,Café,Boissons,18,18.98,Magasin Sfax,341.64
2025-02-23 16:40:52,Jus,Alimentation,13,18.05,Magasin Sfax,234.65
2025-03-27 12:11:42,Lait,Alimentation,6,10.5,Magasin Tunis,63.0
2025-10-26 00:27:38,Céréales,Snacks,11,10.02,Magasin Sfax,110.22
2025-02-05 00:18:36,Yaourt,Snacks,14,6.74,Magasin Tunis,94.36
2025-04-18 17:13:02,Yaourt,Snacks,10,1.43,Magasin Tunis,14.299999999999999
2025-12-04 01:21:15,Biscuits,Boissons,11,19.22,Magasin Tunis,211.42
2025-04-23 21:36:42,Jus,Alimentation,7,13.19,Magasin Tunis,92.33
2025-09-10 11:40:33,Biscuits,Alimentation,15,16.03,Magasin Tunis,240.45000000000002
2025-06-27 03:11:50,Lait,Snacks,7,17.62,Magasin Tunis,123.34
2025-02-21 01:36:51,Lait,Snacks,3,4.85,Magasin Sfax,14.549999999999999
2025-09-08 20:25:54,Biscuits,Boissons,6,2.21,Magasin Tunis,13.26
2025-04-18 20:40:14,Yaourt,Boissons,6,7.74,Magasin Tunis,46.44
2025-08-04 02:27:43,Café,Boissons,1,8.05,Magasin Sfax,8.05
2025-06-07 00:32:58,Café,Snacks,8,19.6,Magasin Sousse,156.8
2025-10-09 12:35:43,Biscuits,Snacks,2,10.72,Magasin Sousse,21.44
2025-09-24 21:08:35,Céréales,Boissons,19,5.75,Magasin Tunis,109.25
2025-12-10 19:05:31,Jus,Alimentation,13,19.59,Magasin Sfax,254.67
2025-03-20 20:20:54,Céréales,Boissons,10,6.47,Magasin Sousse,64.7
2025-08-20 09:47:17,Thé,Snacks,4,2.14,Magasin Tunis,8.56
2025-09-07 22:26:15,Biscuits,Alimentation,12,12.38,Magasin Tunis,148.56
2025-01-27 02:11:32,Céréales,Alimentation,10,4.7,Magasin Tunis,47.0
2025-02-14 21:23:06,Thé,Boissons,7,10.65,Magasin Sousse,74.55
2025-03-03 09:45:16,Chocolat,Boissons,15,5.65,Magasin Sousse,84.75
2025-12-22 05:01:23,Thé,Snacks,18,14.63,Magasin Sfax,263.34000000000003
2025-06-01 01:36:27,Céréales,Boissons,1,17.06,Magasin Sousse,17.06
2025-07-29 17:41:44,Jus,Boissons,1,10.53,Magasin Sfax,10.53
2025-03-10 02:34:07,Café,Boissons,7,16.65,Magasin Sousse,116.54999999999998
2025-07-25 15:50:25,Lait,Alimentation,6,9.26,Magasin Sousse,55.56
2025-03-24 12:14:19,Café,Boissons,6,9.73,Magasin Sfax,58.38
2025-08-02 16:00:14,Fromage,Alimentation,11,9.17,Magasin Tunis,100.87
2025-02-05 07:16:39,Pain,Snacks,9,11.39,Magasin Tunis,102.51
2025-07-24 01:21:42,Fromage,Snacks,18,15.47,Magasin Tunis,278.46000000000004
2025-05-07 11:50:26,Lait,Boissons,16,1.11,Magasin Tunis,17.76
2025-04-09 18:55:31,Thé,Boissons,1,14.31,Magasin Tunis,14.31
2025-01-15 14:34:27,Jus,Snacks,1,7.28,Magasin Sousse,7.28
2025-01-11 18:50:28,Jus,Snacks,13,1.53,Magasin Sousse,19.89
2025-02-12 04:45:44,Café,Alimentation,4,2.08,Magasin Sfax,8.32
2025-10-28 03:58:22,Fromage,Alimentation,14,18.35,Magasin Tunis,256.90000000000003
2025-11-06 16:21:12,Céréales,Snacks,9,10.71,Magasin Sousse,96.39000000000001
2025-11-03 03:58:37,Café,Alimentation,5,4.71,Magasin Sfax,23.55
2025-11-22 11:48:41,Jus,Boissons,3,2.25,Magasin Sousse,6.75
2025-05-06 07:33:10,Yaourt,Boissons,11,9.77,Magasin Tunis,107.47
2025-12-04 05:28:08,Pain,Boissons,5,18.12,Magasin Tunis,90.60000000000001
2025-03-17 20:45:33,Pain,Snacks,8,4.01,Magasin Tunis,32.08
2025-09-08 12:27:51,Café,Alimentation,11,8.46,Magasin Sousse,93.06
2025-02-16 05:50:32,Fromage,Boissons,4,12.8,Magasin Sfax,51.2
2025-12-08 21:09:16,Jus,Boissons,13,17.18,Magasin Tunis,223.34
2025-09-30 19:42:30,Lait,Boissons,1,3.73,Magasin Sousse,3.73
2025-12-15 13:57:52,Chocolat,Alimentation,8,8.63,Magasin Tunis,69.04
2025-03-04 01:29:05,Yaourt,Alimentation,15,5.23,Magasin Sfax,78.45
2025-11-12 06:43:04,Café,Alimentation,17,17.83,Magasin Sfax,303.10999999999996
2025-12-02 07:23:44,Café,Boissons,19,8.46,Magasin Sousse,160.74
2025-12-02 17:31:25,Yaourt,Alimentation,17,15.58,Magasin Sfax,264.86
2025-10-22 13:21:33,Yaourt,Boissons,10,9.12,Magasin Tunis,91.19999999999999
2025-08-30 09:53:45,Pain,Boissons,1,5.56,Magasin Sfax,5.56
2025-08-13 07:38:17,Biscuits,Snacks,10,17.45,Magasin Sfax,174.5
2025-06-28 04:08:05,Fromage,Snacks,2,5.9,Magasin Sfax,11.8
2025-07-20 03:12:15,Yaourt,Boissons,10,5.14,Magasin Sfax,51.4
2025-02-22 07:09:13,Pain,Snacks,9,15.94,Magasin Sfax,143.46
2025-09-19 00:49:43,Chocolat,Boissons,11,12.07,Magasin Sousse,132.77
2025-10-24 15:59:24,Jus,Boissons,9,7.38,Magasin Sousse,66.42
2025-08-10 00:25:06,Pain,Alimentation,1,13.0,Magasin Sfax,13.0
2025-04-06 19:57:09,Lait,Boissons,2,4.87,Magasin Tunis,9.74
2025-06-13 02:36:04,Pain,Boissons,8,15.52,Magasin Tunis,124.16
2025-05-30 03:08:34,Café,Alimentation,17,4.69,Magasin Sousse,79.73
2025-09-05 00:29:05,Jus,Boissons,9,8.09,Magasin Tunis,72.81
2025-06-22 20:59:32,Lait,Snacks,11,18.94,Magasin Tunis,208.34
2025-05-11 00:32:05,Biscuits,Snacks,9,2.03,Magasin Sousse,18.27
2025-11-05 08:09:08,Céréales,Alimentation,6,10.83,Magasin Sfax,64.98
2025-01-30 05:42:42,Lait,Snacks,11,17.33,Magasin Sfax,190.63
2025-03-13 01:23:34,Lait,Snacks,1,14.92,Magasin Sousse,14.92
2025-03-29 01:14:08,Céréales,Alimentation,4,15.58,Magasin Sfax,62.32
2025-07-20 21:46:28,Chocolat,Snacks,5,16.8,Magasin Sousse,84.0
2025-10-09 02:26:33,Thé,Boissons,10,3.38,Magasin Sfax,33.8
2025-02-04 09:01:17,Jus,Boissons,15,13.87,Magasin Sousse,208.04999999999998
2025-02-09 12:08:17,Chocolat,Snacks,1,14.93,Magasin Sousse,14.93
2025-05-02 03:22:55,Pain,Alimentation,7,5.25,Magasin Sousse,36.75
2025-11-09 12:48:00,Biscuits,Alimentation,10,2.76,Magasin Tunis,27.599999999999998
2025-06-20 03:52:00,Biscuits,Boissons,10,19.3,Magasin Tunis,193.0
2025-09-01 07:35:17,Céréales,Snacks,5,15.99,Magasin Sfax,79.95
2025-02-14 10:35:02,Lait,Boissons,11,12.99,Magasin Sfax,142.89000000000001
2025-04-01 15:43:00,Jus,Alimentation,16,3.37,Magasin Tunis,53.92
2025-03-23 16:44:27,Jus,Boissons,18,19.97,Magasin Sousse,359.46
2025-08-15 11:40:12,Céréales,Boissons,14,5.79,Magasin Tunis,81.06
2025-07-29 06:23:38,Lait,Boissons,9,2.16,Magasin Tunis,19.44
2025-05-20 14:25:56,Chocolat,Alimentation,14,12.67,Magasin Sousse,177.38
2025-03-03 01:58:19,Pain,Boissons,1,5.85,Magasin Tunis,5.85
2025-11-02 18:06:51,Jus,Alimentation,12,19.15,Magasin Tunis,229.79999999999998
2025-07-16 12:02:51,Céréales,Snacks,7,7.71,Magasin Sousse,53.97
2025-02-22 06:30:01,Jus,Snacks,12,19.09,Magasin Sfax,229.07999999999998
2025-03-30 04:18:52,Biscuits,Snacks,2,3.54,Magasin Sfax,7.08
2025-07-03 06:15:33,Lait,Alimentation,19,3.38,Magasin Tunis,64.22
2025-03-22 14:35:23,Jus,Boissons,8,12.76,Magasin Sfax,102.08
2025-09-10 05:51:08,Jus,Boissons,15,6.87,Magasin Sfax,103.05
2025-08-28 19:31:50,Fromage,Alimentation,3,14.82,Magasin Sousse,44.46
2025-01-19 17:31:07,Thé,Snacks,13,2.23,Magasin Sousse,28.99
2025-08-10 03:58:42,Chocolat,Boissons,1,7.81,Magasin Sfax,7.81
2025-12-06 23:37:48,Lait,Snacks,6,1.73,Magasin Tunis,10.379999999999999
2025-07-14 18:06:43,Thé,Boissons,13,14.47,Magasin Sousse,188.11
2025-06-18 17:03:30,Thé,Boissons,8,5.14,Magasin Tunis,41.12
2025-03-27 22:26:57,Céréales,Alimentation,12,12.83,Magasin Tunis,153.96
2025-05-06 16:51:56,Chocolat,Alimentation,16,1.86,Magasin Sfax,29.76
2025-10-08 21:13:27,Lait,Boissons,3,17.53,Magasin Sousse,52.59
2025-02-11 15:55:15,Pain,Alimentation,16,18.64,Magasin Sousse,298.24
2025-03-25 18:21:52,Lait,Boissons,4,3.54,Magasin Tunis,14.16
2025-12-02 14:26:51,Yaourt,Alimentation,10,12.26,Magasin Sousse,122.6
2025-06-21 13:42:12,Céréales,Boissons,7,18.11,Magasin Sousse,126.77
2025-04-23 15:36:32,Chocolat,Alimentation,14,3.78,Magasin Sousse,52.919999999999995
2025-02-22 14:03:31,Biscuits,Boissons,13,13.53,Magasin Tunis,175.89
2025-03-21 05:28:06,Yaourt,Alimentation,8,5.71,Magasin Sfax,45.68
2025-01-29 14:09:28,Céréales,Snacks,9,9.52,Magasin Tunis,85.67999999999999
2025-04-18 14:08:30,Céréales,Snacks,8,6.34,Magasin Sfax,50.72
2025-07-13 17:29:11,Chocolat,Boissons,6,9.95,Magasin Tunis,59.699999999999996
2025-02-03 05:32:03,Céréales,Snacks,18,3.39,Magasin Tunis,61.02
2025-01-02 14:43:40,Café,Boissons,3,7.83,Magasin Tunis,23.490000000000002
2025-02-07 13:17:17,Céréales,Snacks,3,11.35,Magasin Sousse,34.05
2025-03-04 17:44:06,Fromage,Boissons,14,7.13,Magasin Tunis,99.82
2025-01-22 21:56:35,Biscuits,Boissons,8,16.17,Magasin Sousse,129.36
2025-12-22 02:02:45,Biscuits,Alimentation,15,9.38,Magasin Sfax,140.70000000000002
2025-05-14 14:49:22,Céréales,Boissons,3,14.23,Magasin Sfax,42.69
2025-04-25 17:43:46,Céréales,Snacks,15,14.97,Magasin Sfax,224.55
2025-01-30 20:39:09,Yaourt,Boissons,4,6.6,Magasin Tunis,26.4
2025-05-25 02:42:45,Thé,Snacks,5,2.33,Magasin Sfax,11.65
2025-10-19 21:48:56,Yaourt,Boissons,12,15.17,Magasin Tunis,182.04
2025-07-17 16:44:15,Thé,Alimentation,16,14.0,Magasin Tunis,224.0
2025-12-29 03:29:17,Biscuits,Alimentation,7,11.11,Magasin Tunis,77.77
2025-12-11 12:57:42,Thé,Snacks,16,17.2,Magasin Sousse,275.2
2025-05-04 04:09:13,Lait,Snacks,8,12.91,Magasin Tunis,103.28
2025-12-15 10:41:21,Jus,Snacks,12,14.16,Magasin Sfax,169.92000000000002
2025-05-23 20:56:55,Biscuits,Boissons,18,10.23,Magasin Sousse,184.14000000000001
2025-04-04 22:05:45,Jus,Alimentation,1,11.46,Magasin Sousse,11.46
2025-05-13 12:30:57,Jus,Alimentation,17,18.98,Magasin Tunis,322.66
2025-11-15 02:33:15,Yaourt,Snacks,9,19.6,Magasin Tunis,176.4
2025-09-07 16:17:32,Fromage,Snacks,8,14.85,Magasin Tunis,118.8
2025-05-27 06:21:41,Yaourt,Snacks,13,14.17,Magasin Sfax,184.21
2025-11-19 03:16:12,Céréales,Alimentation,15,3.75,Magasin Sousse,56.25
2025-11-11 03:07:43,Yaourt,Alimentation,7,16.13,Magasin Sousse,112.91
2025-05-15 17:25:07,Yaourt,Boissons,11,19.81,Magasin Sfax,217.91
2025-10-04 08:23:24,Jus,Alimentation,4,10.6,Magasin Sfax,42.4
2025-04-28 09:52:56,Chocolat,Snacks,15,1.85,Magasin Tunis,27.75
2025-10-03 17:45:07,Thé,Alimentation,17,1.92,Magasin Sfax,32.64
2025-12-14 19:52:47,Pain,Boissons,16,15.22,Magasin Sfax,243.52
2025-10-10 22:50:24,Lait,Boissons,5,15.63,Magasin Sousse,78.15
2025-12-17 19:12:19,Yaourt,Snacks,3,18.21,Magasin Sousse,54.63
2025-12-04 19:43:04,Thé,Alimentation,16,13.3,Magasin Sousse,212.8
2025-10-08 21:27:26,Café,Alimentation,14,3.48,Magasin Sousse,48.72
2025-06-20 04:29:56,Jus,Snacks,17,16.35,Magasin Sfax,277.95000000000005
2025-04-29 04:56:14,Thé,Snacks,1,6.98,Magasin Sfax,6.98
2025-12-16 11:40:06,Thé,Alimentation,8,11.7,Magasin Sfax,93.6
2025-01-06 23:48:50,Yaourt,Snacks,14,12.26,Magasin Sousse,171.64
2025-05-12 22:07:50,Lait,Boissons,14,16.76,Magasin Sousse,234.64000000000001
2025-02-14 07:53:14,Biscuits,Snacks,10,1.3,Magasin Sfax,13.0
2025-12-10 00:38:45,Pain,Snacks,7,10.63,Magasin Sfax,74.41000000000001
2025-04-14 00:50:31,Thé,Snacks,5,2.7,Magasin Tunis,13.5
2025-09-04 17:11:09,Thé,Boissons,1,5.2,Magasin Sfax,5.2
2025-03-27 18:41:10,Jus,Alimentation,4,13.62,Magasin Sousse,54.48
2025-05-31 03:16:32,Yaourt,Boissons,13,2.81,Magasin Sousse,36.53
2025-10-29 08:07:46,Café,Snacks,17,5.02,Magasin Tunis,85.33999999999999
2025-06-13 09:45:45,Lait,Boissons,17,9.2,Magasin Sousse,156.39999999999998
2025-07-10 05:47:04,Pain,Snacks,7,6.18,Magasin Sfax,43.26
2025-04-22 09:26:10,Yaourt,Boissons,9,14.84,Magasin Tunis,133.56
2025-11-21 19:11:29,Fromage,Snacks,10,2.04,Magasin Tunis,20.4
2025-11-13 22:11:40,Thé,Boissons,7,11.92,Magasin Tunis,83.44
2025-02-11 22:57:17,Pain,Boissons,8,17.23,Magasin Sfax,137.84
2025-01-12 08:04:37,Jus,Snacks,12,4.23,Magasin Tunis,50.760000000000005
2025-06-07 00:05:39,Café,Snacks,4,16.99,Magasin Sfax,67.96
2025-05-29 14:29:02,Café,Alimentation,5,4.26,Magasin Sfax,21.299999999999997
2025-08-14 10:01:28,Pain,Alimentation,3,7.89,Magasin Sousse,23.669999999999998
2025-05-12 05:56:23,Chocolat,Alimentation,11,1.55,Magasin Sfax,17.05
2025-11-28 21:39:26,Café,Boissons,14,1.2,Magasin Sousse,16.8
2025-05-04 11:51:58,Fromage,Alimentation,1,14.72,Magasin Sfax,14.72
2025-12-25 18:08:51,Chocolat,Boissons,10,5.39,Magasin Tunis,53.9
2025-08-05 19:26:43,Céréales,Boissons,6,12.04,Magasin Sfax,72.24
2025-05-05 00:11:07,Jus,Snacks,3,15.5,Magasin Sfax,46.5
2025-12-20 22:58:28,Yaourt,Snacks,16,9.43,Magasin Sousse,150.88
2025-12-22 19:04:57,Chocolat,Alimentation,2,19.69,Magasin Sfax,39.38
2025-08-25 10:13:51,Céréales,Boissons,3,14.66,Magasin Sousse,43.980000000000004
2025-04-16 23:20:14,Biscuits,Snacks,4,13.22,Magasin Sfax,52.88
2025-09-21 04:39:32,Thé,Boissons,11,5.49,Magasin Sousse,60.39
2025-05-30 23:03:40,Jus,Alimentation,15,17.03,Magasin Sousse,255.45000000000002
2025-12-11 09:53:49,Café,Alimentation,17,7.8,Magasin Tunis,132.6
2025-03-22 11:36:42,Chocolat,Snacks,3,9.43,Magasin Tunis,28.29
2025-10-01 10:43:57,Fromage,Snacks,3,18.23,Magasin Sfax,54.69
2025-02-17 04:32:18,Jus,Alimentation,4,16.22,Magasin Sousse,64.88
2025-03-02 13:06:44,Café,Snacks,6,5.42,Magasin Sousse,32.519999999999996
2025-11-09 09:38:58,Céréales,Alimentation,13,10.79,Magasin Sfax,140.26999999999998
2025-06-05 21:46:38,Biscuits,Boissons,1,12.75,Magasin Sfax,12.75
2025-04-24 12:18:59,Fromage,Snacks,3,1.08,Magasin Sousse,3.24
2025-11-17 23:37:00,Lait,Boissons,18,19.09,Magasin Sfax,343.62
2025-04-27 17:58:54,Fromage,Alimentation,5,8.07,Magasin Sousse,40.35
2025-05-23 15:45:05,Céréales,Boissons,19,18.0,Magasin Tunis,342.0
2025-12-15 04:57:26,Thé,Boissons,12,17.06,Magasin Tunis,204.71999999999997
2025-02-06 20:32:47,Pain,Alimentation,10,14.38,Magasin Tunis,143.8
2025-12-03 17:02:03,Pain,Snacks,13,11.97,Magasin Sousse,155.61
2025-06-23 13:11:53,Lait,Snacks,8,18.88,Magasin Tunis,151.04
2025-05-04 08:33:19,Chocolat,Boissons,17,1.62,Magasin Tunis,27.540000000000003
2025-04-06 05:41:29,Jus,Alimentation,11,4.38,Magasin Sfax,48.18
2025-05-07 15:13:53,Céréales,Boissons,10,6.42,Magasin Sfax,64.2
2025-11-17 08:56:53,Jus,Snacks,19,11.55,Magasin Sfax,219.45000000000002
2025-05-10 16:31:57,Céréales,Boissons,9,18.45,Magasin Sfax,166.04999999999998
2025-01-25 21:46:02,Biscuits,Snacks,12,9.67,Magasin Sfax,116.03999999999999
2025-08-01 18:57:55,Fromage,Alimentation,3,14.61,Magasin Sfax,43.83
2025-03-11 06:52:53,Yaourt,Boissons,1,2.4,Magasin Sfax,2.4
2025-11-18 12:19:52,Chocolat,Alimentation,17,7.31,Magasin Tunis,124.27
2025-11-22 06:58:52,Café,Snacks,14,15.65,Magasin Tunis,219.1
2025-12-24 20:56:15,Café,Boissons,8,4.79,Magasin Sfax,38.32
2025-11-08 04:28:01,Fromage,Alimentation,8,10.37,Magasin Sfax,82.96
2025-04-06 23:07:12,Café,Snacks,12,3.34,Magasin Sfax,40.08
2025-08-10 02:53:36,Yaourt,Boissons,1,7.58,Magasin Sfax,7.58
2025-12-23 03:05:21,Pain,Snacks,15,14.97,Magasin Tunis,224.55
2025-08-19 19:53:22,Biscuits,Snacks,9,16.43,Magasin Tunis,147.87
2025-07-29 11:14:47,Jus,Snacks,2,6.31,Magasin Sfax,12.62
2025-01-07 16:42:40,Pain,Alimentation,6,11.47,Magasin Sfax,68.82000000000001
2025-02-09 12:29:44,Yaourt,Alimentation,9,12.27,Magasin Sfax,110.42999999999999
2025-10-12 13:43:58,Café,Boissons,15,3.61,Magasin Sfax,54.15
2025-07-18 19:45:19,Biscuits,Snacks,8,12.97,Magasin Sfax,103.76
2025-07-02 09:25:42,Jus,Snacks,15,3.03,Magasin Sfax,45.449999999999996
2025-06-15 15:19:07,Jus,Snacks,17,18.12,Magasin Sousse,308.04
2025-01-10 06:40:15,Thé,Alimentation,8,15.55,Magasin Tunis,124.4
2025-08-30 23:14:45,Jus,Alimentation,13,9.68,Magasin Tunis,125.84
2025-04-07 04:38:42,Jus,Snacks,15,15.25,Magasin Sousse,228.75
2025-07-16 02:05:44,Yaourt,Snacks,1,14.36,Magasin Tunis,14.36
2025-02-27 17:25:15,Biscuits,Alimentation,3,3.72,Magasin Tunis,11.16
2025-11-08 23:07:39,Jus,Boissons,18,6.51,Magasin Sfax,117.17999999999999
2025-06-14 00:26:43,Fromage,Snacks,17,10.1,Magasin Sousse,171.7
2025-08-04 09:15:26,Pain,Snacks,16,17.25,Magasin Sousse,276.0
2025-09-09 02:58:46,Yaourt,Snacks,6,17.41,Magasin Tunis,104.46000000000001
2025-02-02 03:05:09,Lait,Snacks,15,5.25,Magasin Tunis,78.75
2025-10-23 10:59:22,Pain,Alimentation,18,7.39,Magasin Tunis,133.01999999999998
2025-09-13 15:13:10,Pain,Alimentation,8,16.82,Magasin Sfax,134.56
2025-03-19 07:13:28,Pain,Snacks,11,17.4,Magasin Sfax,191.39999999999998
2025-03-28 17:30:55,Céréales,Alimentation,8,12.85,Magasin Tunis,102.8
2025-07-07 02:01:53,Biscuits,Snacks,7,12.03,Magasin Sousse,84.21
2025-11-19 12:14:25,Fromage,Boissons,15,15.74,Magasin Sfax,236.1
2025-11-19 17:31:41,Thé,Boissons,1,1.93,Magasin Sfax,1.93
2025-03-30 09:20:26,Yaourt,Alimentation,6,1.09,Magasin Tunis,6.540000000000001
2025-04-29 23:49:55,Café,Boissons,4,12.27,Magasin Sfax,49.08
2025-03-12 07:30:35,Pain,Alimentation,13,17.29,Magasin Sousse,224.76999999999998
2025-06-18 11:55:46,Thé,Alimentation,2,4.07,Magasin Sousse,8.14
2025-12-07 02:10:23,Thé,Boissons,1,11.97,Magasin Sousse,11.97
2025-10-15 17:28:07,Thé,Alimentation,14,11.06,Magasin Tunis,154.84
2025-06-22 06:17:11,Céréales,Alimentation,4,1.24,Magasin Sfax,4.96
2025-11-18 13:59:49,Chocolat,Alimentation,5,19.3,Magasin Sfax,96.5
2025-12-23 12:31:09,Lait,Snacks,14,19.75,Magasin Sousse,276.5
2025-12-11 00:14:14,Biscuits,Boissons,9,17.81,Magasin Tunis,160.29
2025-10-14 01:00:44,Fromage,Alimentation,2,3.16,Magasin Sousse,6.32
2025-11-12 09:02:01,Pain,Snacks,10,1.66,Magasin Sousse,16.599999999999998
2025-08-30 13:38:52,Céréales,Alimentation,3,17.41,Magasin Sfax,52.230000000000004
2025-08-04 21:13:58,Jus,Alimentation,18,3.31,Magasin Tunis,59.58
2025-06-06 09:47:31,Pain,Boissons,17,17.97,Magasin Sfax,305.49
2025-10-01 21:54:25,Jus,Alimentation,1,7.12,Magasin Sfax,7.12
2025-08-29 21:44:38,Thé,Boissons,15,11.92,Magasin Sfax,178.8
2025-04-28 09:26:34,Jus,Snacks,13,9.44,Magasin Sousse,122.72
